Vehicle,Days,Distance,HardBrakes,HardAccelerations,NightTime_Pct,VehicleType,Loss
7901,365,15619,164,90,0.017,Truck,0
7902,365,15618,3,12,0,Truck,0
7903,365,8770,29,347,0.001,Car,0
7904,365,19863,1296,9,0.028,Truck,0
7905,365,16140,254,98,0.08,Car,0
7906,365,12066,154,13,0.225,Truck,0
7907,365,11793,12,267,0,Car,0
7908,365,16428,102,115,0.002,Car,0
7909,365,27895,80,0,0.036,Car,0
7910,365,14772,58,115,0.003,Truck,0
7911,365,24183,207,140,0.002,Truck,1
7912,365,11502,18,3,0.003,Truck,0
7913,365,17044,683,428,0.001,Car,0
7914,365,14491,160,35,0,Car,0
7915,365,11246,52,70,0,Car,0
7916,365,20659,40,214,0.008,Truck,1
7917,365,10042,61,94,0,Truck,0
7918,365,12460,297,61,0.003,SUV,1
7919,365,19663,126,24,0.014,SUV,1
7920,365,10392,1,46,0.003,Car,0
7921,365,12760,36,103,0.003,Truck,0
7922,365,11829,67,99,0.032,Truck,0
7923,365,19251,518,72,0,Truck,0
7924,365,9035,32,66,0.005,SUV,0
7925,365,12238,86,184,0.003,Car,0
7926,365,11588,4,78,0.001,Car,0
7927,365,15415,0,17,0.081,Truck,0
7928,365,14371,78,224,0.01,Car,0
7929,365,7363,54,37,0.001,Car,0
7930,365,19483,434,35,0.025,Car,0
7931,365,27242,214,124,0.01,Car,0
7932,365,12825,2,351,0.01,Truck,0
7933,365,15909,116,46,0.01,Truck,0
7934,365,17209,275,3,0.016,Car,0
7935,365,13323,61,289,0.007,Truck,1
7936,365,11498,140,42,0.001,SUV,0
7937,365,15574,67,1,0.016,Minivan,1
7938,365,16725,29,81,0,SUV,0
7939,365,21774,336,70,0.011,Car,0
7940,365,20202,245,31,0.003,SUV,0
7941,365,10524,8,28,0.005,Car,0
7942,365,6422,60,14,0.056,Car,0
7943,365,14649,44,8,0.089,Truck,0
7944,365,8622,10,36,0.005,Truck,1
7945,365,15695,63,87,0,Truck,0
7946,365,9394,26,13,0,Truck,0
7947,365,9697,253,5,0.009,Car,0
7948,365,10277,3,7,0,Truck,1
7949,365,12841,19,15,0.006,Car,0
7950,365,18785,29,666,0.019,Car,0
7951,365,10974,63,161,0,Truck,0
7952,365,5734,65,88,0,Truck,1
7953,365,11695,105,0,0.007,Truck,0
7954,365,11931,76,48,0.077,Car,0
7955,365,10031,183,111,0.003,Car,0
7956,365,8935,81,17,0.006,Truck,0
7957,365,16959,8,97,0.09,SUV,0
7958,365,22465,596,523,0.008,SUV,0
7959,365,8310,5,51,0.001,Car,0
7960,365,13874,484,14,0,Truck,0
7961,365,23007,209,39,0,Truck,0
7962,365,12076,64,14,0.175,Car,0
7963,365,18581,97,20,0.155,SUV,0
7964,365,24795,283,207,0.014,Car,0
7965,365,12573,73,8,0.001,Truck,0
7966,365,17753,97,191,0.005,Truck,1
7967,365,14049,319,48,0.065,Truck,0
7968,365,20808,4,23,0,Truck,0
7969,365,15493,39,22,0.026,Car,0
7970,365,17082,162,0,0.001,Car,0
7971,365,15595,246,81,0,Car,1
7972,365,17003,450,75,0.215,SUV,0
7973,365,6341,69,33,0.024,Truck,0
7974,365,12498,8,210,0.002,SUV,0
7975,365,16440,443,0,0.004,Truck,0
7976,365,11964,83,283,0.001,Truck,0
7977,365,14686,2,39,0.002,SUV,0
7978,365,12398,42,40,0.008,SUV,0
7979,365,12861,78,6,0,SUV,1
7980,365,9545,154,2,0.097,Truck,0
7981,365,14513,19,163,0,Truck,1
7982,365,15796,425,89,0.139,Minivan,1
7983,365,10611,56,9,0.002,Truck,0
7984,365,11396,1,63,0.016,SUV,0
7985,365,14235,39,107,0.051,Car,0
7986,365,19398,441,31,0.003,Minivan,0
7987,365,11729,270,50,0.001,Truck,0
7988,365,13456,281,338,0.032,SUV,0
7989,365,17907,3,52,0,Truck,0
7990,365,13650,40,127,0.001,Car,0
7991,365,15370,144,28,0.017,SUV,0
7992,365,15339,11,20,0.006,Car,0
7993,365,16965,74,50,0,Car,1
7994,365,23117,233,36,0.042,Truck,1
7995,365,8560,101,15,0.001,Truck,0
7996,365,18648,45,408,0.001,Car,1
7997,365,16849,232,220,0.019,SUV,0
7998,365,10218,106,4,0.022,SUV,0
7999,365,12033,74,97,0.012,SUV,0
8000,365,17688,604,13,0.016,Truck,0
8001,365,15617,20,140,0.015,SUV,0
8002,365,12265,37,56,0,Car,0
8003,365,14483,273,463,0.01,Car,0
8004,365,16791,1125,146,0.007,Truck,0
8005,365,10972,46,15,0.014,Minivan,0
8006,365,12925,272,385,0.002,Truck,0
8007,365,16714,69,57,0.032,Car,0
8008,365,9554,45,61,0,Truck,0
8009,365,16352,119,21,0,SUV,0
8010,365,11069,24,4,0.005,Truck,0
8011,365,12448,150,115,0.028,SUV,1
8012,365,17443,478,651,0.023,Car,0
8013,365,11645,79,167,0.024,Truck,1
8014,365,12620,2,143,0.007,Car,0
8015,365,17919,127,188,0,Car,0
8016,365,17718,107,148,0.001,SUV,0
8017,365,11693,105,447,0.007,Car,0
8018,365,8355,19,69,0.003,SUV,0
8019,365,11638,106,29,0,Truck,1
8020,365,18614,206,72,0.075,Truck,0
8021,365,10249,170,197,0.012,Truck,0
8022,365,17226,30,572,0,Car,1
8023,365,7065,195,76,0,Car,0
8024,365,9832,124,197,0.011,SUV,0
8025,365,18917,163,52,0.006,Minivan,0
8026,365,11866,232,62,0,Minivan,0
8027,365,8403,161,17,0,Truck,0
8028,365,10058,78,82,0,Truck,0
8029,365,4073,5,32,0.2,Car,1
8030,365,11443,130,32,0,Car,0
8031,365,9097,242,2,0.043,Truck,0
8032,365,13033,345,18,0,Truck,0
8033,365,18235,173,81,0.059,Truck,0
8034,365,12875,72,192,0.05,SUV,1
8035,365,13146,183,104,0.008,Truck,0
8036,365,6108,8,32,0.163,Car,0
8037,365,18466,215,69,0.058,Car,0
8038,365,21557,665,561,0,Car,0
8039,365,14571,113,9,0.01,Car,1
8040,365,24061,72,364,0.01,Minivan,0
8041,365,24329,157,21,0.012,SUV,0
8042,365,14821,118,68,0,Car,0
8043,365,19697,31,5,0.003,Truck,0
8044,365,8747,14,204,0.001,Car,0
8045,365,10844,21,19,0.002,Truck,1
8046,365,12754,307,102,0.004,SUV,0
8047,365,13932,130,3,0.037,Truck,0
8048,365,10734,2,44,0.006,Truck,0
8049,365,18617,891,236,0,SUV,0
8050,365,17028,121,21,0.073,Truck,0
8051,365,9436,33,25,0.004,Truck,1
8052,365,14778,29,110,0.265,Car,0
8053,365,10964,194,149,0.01,SUV,0
8054,365,18203,1054,320,0,SUV,0
8055,365,10089,74,85,0,SUV,0
8056,365,19919,366,54,0.323,SUV,0
8057,365,24346,234,3,0.006,Truck,0
8058,365,20714,123,54,0.008,SUV,0
8059,365,10736,41,54,0.018,Truck,0
8060,365,17064,110,14,0.009,Truck,0
8061,365,16661,125,128,0.004,Car,0
8062,365,14250,11,323,0.012,Car,0
8063,365,12813,96,46,0.001,Car,0
8064,365,10307,58,16,0.026,Truck,0
8065,365,8543,27,63,0.021,SUV,0
8066,365,9030,148,19,0.016,Minivan,0
8067,365,11880,108,21,0.023,Car,0
8068,365,17242,299,161,0.238,SUV,0
8069,365,16692,115,42,0,Truck,0
8070,365,19458,11,406,0.062,Truck,0
8071,365,16694,148,185,0.062,Truck,0
8072,365,10566,29,22,0.001,Truck,0
8073,365,11556,58,201,0.004,SUV,0
8074,365,11676,48,31,0.011,Truck,0
8075,365,4867,30,0,0.036,SUV,0
8076,365,22581,675,304,0.006,SUV,0
8077,365,7829,11,16,0,Truck,0
8078,365,9315,189,6,0.01,SUV,0
8079,365,13616,25,75,0.02,Car,0
8080,365,12854,266,20,0,SUV,0
8081,365,11450,44,79,0.012,Truck,1
8082,365,13023,57,57,0.011,Car,0
8083,365,11969,106,13,0.032,Car,0
8084,365,11579,36,61,0,SUV,0
8085,365,7769,102,24,0.003,Minivan,0
8086,365,12755,66,10,0.013,SUV,0
8087,365,14918,123,8,0,Car,0
8088,365,9032,61,93,0,Car,0
8089,365,12233,361,120,0.199,Truck,0
8090,365,10457,11,16,0.014,Car,0
8091,365,9195,94,6,0,SUV,0
8092,365,13275,9,61,0.002,SUV,0
8093,365,7972,64,15,0.004,SUV,0
8094,365,12501,44,11,0.052,Truck,0
8095,365,6648,61,15,0.027,Car,0
8096,365,8866,54,58,0.121,Truck,0
8097,365,10925,193,348,0.002,Truck,0
8098,365,19949,157,51,0.027,SUV,0
8099,365,15059,128,11,0.007,SUV,0
8100,365,11671,497,2,0,SUV,0
8101,365,9762,15,83,0.003,SUV,0
8102,365,11545,34,165,0.037,Truck,0
8103,365,14263,303,21,0.008,Truck,0
8104,365,12228,365,5,0,SUV,0
8105,365,16184,70,2,0.003,SUV,0
8106,365,18951,10,53,0,Car,0
8107,365,14671,54,178,0.165,Car,0
8108,365,14757,20,43,0,Truck,0
8109,365,16346,213,58,0.003,Car,1
8110,365,7957,22,0,0,Car,0
8111,365,19238,346,2,0.01,Minivan,1
8112,365,17229,593,21,0.002,Minivan,0
8113,365,14055,214,6,0.005,Truck,0
8114,365,9218,32,25,0,Minivan,0
8115,365,20563,19,112,0,Car,1
8116,365,8506,292,88,0,SUV,0
8117,365,10238,131,4,0.015,Truck,0
8118,365,13567,222,36,0.012,SUV,0
8119,365,16888,119,208,0.013,Car,1
8120,365,18157,462,12,0.093,Car,0
8121,365,16427,408,178,0,Car,0
8122,365,6995,24,20,0.086,Truck,0
8123,365,10229,226,89,0.007,Minivan,0
8124,365,26980,132,181,0.002,Car,0
8125,365,14555,50,29,0.14,Car,0
8126,365,7731,159,1,0.133,SUV,0
8127,365,20533,579,94,0.151,Minivan,1
8128,365,13771,376,24,0.001,SUV,0
8129,365,11380,0,1,0.065,SUV,1
8130,365,15231,368,307,0,Truck,0
8131,365,10173,124,1,0.158,Car,0
8132,365,17043,100,36,0.001,Car,1
8133,365,10089,2,30,0.033,Truck,0
8134,365,9606,185,9,0.001,Truck,0
8135,365,19587,240,47,0.044,Car,0
8136,365,11069,30,223,0,Car,0
8137,365,4687,40,88,0.115,Truck,0
8138,365,9205,90,16,0.002,SUV,0
8139,365,9987,244,15,0,Car,0
8140,365,8858,213,39,0.016,Truck,0
8141,365,11554,335,48,0.005,Car,0
8142,365,10489,73,17,0,Car,0
8143,365,22711,276,52,0,Car,1
8144,365,13871,136,84,0.035,Truck,0
8145,365,21586,55,377,0.058,Car,0
8146,365,23666,77,235,0.142,SUV,0
8147,365,18568,170,182,0.026,Truck,1
8148,365,16106,46,166,0.039,SUV,0
8149,365,14461,4,68,0.002,Truck,1
8150,365,11129,4,121,0.095,Minivan,0
8151,365,15738,417,172,0.005,Car,0
8152,365,5727,5,17,0.145,Truck,0
8153,365,18978,8,99,0.022,Car,0
8154,365,9835,92,96,0.04,Truck,0
8155,365,9392,66,4,0,Truck,1
8156,365,13242,293,16,0,Car,0
8157,365,10314,152,80,0.09,Truck,0
8158,365,11969,165,29,0.108,Truck,0
8159,365,17132,239,8,0.006,Car,0
8160,365,16873,249,6,0.048,Car,0
8161,365,11433,122,25,0.032,Truck,0
8162,365,12221,400,185,0.003,Car,0
8163,365,19095,44,385,0.001,SUV,0
8164,365,17227,279,584,0,SUV,0
8165,365,10644,120,32,0.057,Truck,0
8166,365,10172,4,6,0,Truck,0
8167,365,14732,17,107,0.001,Car,0
8168,365,7194,83,79,0,Car,0
8169,365,13004,5,77,0.001,Car,0
8170,365,13163,34,126,0.075,Truck,0
8171,365,6897,31,3,0.002,SUV,0
8172,365,30318,288,33,0,SUV,0
8173,365,16141,134,113,0.008,Car,0
8174,365,28312,115,777,0.162,SUV,0
8175,365,8208,88,99,0,Minivan,0
8176,365,14688,218,26,0.004,Truck,0
8177,365,10198,131,33,0,Truck,0
8178,365,16814,409,44,0,Truck,0
8179,365,10784,111,130,0.153,Truck,0
8180,365,15048,123,134,0.106,SUV,0
8181,365,8906,118,91,0.016,Truck,0
8182,365,17106,114,11,0.1,SUV,1
8183,365,15237,28,11,0,SUV,1
8184,365,10571,47,19,0.012,Car,0
8185,365,21028,488,5,0,SUV,1
8186,365,16242,374,79,0.009,Car,1
8187,365,8764,62,33,0.03,SUV,0
8188,365,14042,88,35,0.003,SUV,0
8189,365,10566,6,4,0.014,Car,0
8190,365,13685,40,100,0.01,Minivan,0
8191,365,16370,37,8,0,Car,0
8192,365,17242,166,107,0.097,Truck,0
8193,365,19637,45,441,0.005,SUV,0
8194,365,12547,266,76,0,SUV,0
8195,365,14126,123,26,0,SUV,0
8196,365,16404,81,41,0.05,Truck,0
8197,365,19879,144,385,0.001,Car,0
8198,365,9544,102,79,0.073,Car,0
8199,365,12048,76,2,0.044,Car,0
8200,365,7937,20,23,0.044,Truck,0
8201,365,10499,90,94,0,Truck,0
8202,365,13366,201,47,0.006,SUV,0
8203,365,17189,572,280,0.254,Truck,0
8204,365,24120,95,4,0.008,Truck,0
8205,365,13728,9,56,0.009,Car,1
8206,365,9404,197,108,0.002,Car,0
8207,365,21908,166,319,0.024,Car,0
8208,365,29198,502,23,0.04,Car,1
8209,365,24253,115,19,0,SUV,1
8210,365,10765,249,1,0.012,Car,0
8211,365,20459,71,405,0.006,Car,0
8212,365,14909,89,79,0.016,Car,0
8213,365,14723,514,107,0.002,SUV,0
8214,365,16485,149,60,0.006,Truck,0
8215,365,13970,57,83,0,Truck,0
8216,365,9937,27,206,0.07,Truck,0
8217,365,12705,265,139,0.001,SUV,0
8218,365,12622,67,65,0.001,Truck,0
8219,365,9128,47,45,0.094,Truck,0
8220,365,9618,157,133,0,SUV,0
8221,365,15001,307,27,0.03,Truck,0
8222,365,12319,92,85,0.01,SUV,1
8223,365,13909,126,112,0.001,Car,0
8224,365,18499,169,43,0,Car,0
8225,365,20570,89,88,0,SUV,0
8226,365,14390,79,4,0.007,Truck,0
8227,365,15481,53,123,0,Truck,0
8228,365,15801,168,4,0.009,Truck,0
8229,365,15028,81,124,0.008,Car,0
8230,365,12309,214,41,0,Truck,0
8231,365,7943,79,63,0,Truck,0
8232,365,11937,3,15,0,Car,0
8233,365,5202,29,19,0.018,Car,0
8234,365,17000,147,53,0.006,Car,0
8235,365,10706,115,225,0.048,Truck,0
8236,365,19298,112,553,0,Car,0
8237,365,22907,475,309,0.013,Truck,0
8238,365,12933,410,1,0.067,Car,0
8239,365,11342,26,160,0.001,Truck,0
8240,365,10874,38,5,0.022,SUV,0
8241,365,12422,22,1,0,Truck,0
8242,365,20063,770,148,0.022,Truck,0
8243,365,8051,44,25,0.001,Truck,1
8244,365,16173,40,58,0,SUV,1
8245,365,6431,59,71,0.188,Car,1
8246,365,10628,6,1,0.02,SUV,0
8247,365,15344,208,0,0.07,Truck,0
8248,365,10837,200,85,0.09,Truck,0
8249,365,14179,18,33,0.16,Truck,0
8250,365,12964,79,39,0.004,Truck,1
8251,365,13047,46,55,0.001,SUV,0
8252,365,16164,408,13,0,Truck,0
8253,365,33451,2101,221,0.102,Car,1
8254,365,15098,260,11,0,Car,0
8255,365,11907,187,178,0.025,Truck,0
8256,365,15737,186,0,0.011,Truck,0
8257,365,24153,610,202,0.015,SUV,1
8258,365,9608,101,3,0,Minivan,0
8259,365,10510,69,122,0.001,Car,0
8260,365,17013,469,223,0,SUV,1
8261,365,10001,134,108,0.03,SUV,1
8262,365,14724,800,56,0.01,Car,0
8263,365,12100,325,115,0.309,Truck,0
8264,365,6100,31,91,0.001,Car,1
8265,365,12515,31,50,0,Truck,0
8266,365,10354,45,105,0.365,Truck,0
8267,365,11856,195,18,0.002,Car,0
8268,365,8714,200,98,0.008,Car,1
8269,365,13244,658,75,0.004,SUV,1
8270,365,10411,91,39,0.022,Truck,1
8271,365,9823,4,39,0,Car,0
8272,365,16476,63,34,0,SUV,0
8273,365,16828,210,179,0.006,Truck,0
8274,365,20887,236,96,0.001,Car,0
8275,365,24899,515,303,0.059,Car,0
8276,365,11590,63,27,0.001,SUV,0
8277,365,12500,46,5,0.007,Car,0
8278,365,16977,85,1,0,Truck,0
8279,365,12415,77,121,0,Car,0
8280,365,14429,5,179,0.006,Minivan,0
8281,365,14019,287,247,0.014,Truck,0
8282,365,14474,30,39,0.037,SUV,0
8283,365,14376,68,8,0.001,Truck,0
8284,365,12383,8,38,0.044,Truck,0
8285,365,14846,449,35,0.005,Car,0
8286,365,13903,146,71,0.008,Truck,0
8287,365,24457,297,757,0.191,Car,1
8288,365,11376,441,15,0.039,SUV,0
8289,365,13879,68,144,0.001,Car,0
8290,365,14700,213,68,0.022,SUV,0
8291,365,8613,115,52,0,Truck,0
8292,365,7619,97,56,0,Truck,0
8293,365,18444,395,14,0.034,SUV,0
8294,365,13805,108,140,0.023,SUV,0
8295,365,13533,2,27,0.016,SUV,0
8296,365,13841,15,301,0.002,SUV,0
8297,365,12802,209,220,0.02,Minivan,0
8298,365,15862,41,17,0.001,Truck,0
8299,365,12678,39,0,0,Truck,0
8300,365,17899,51,95,0.017,Car,0
8301,365,13718,1,44,0.008,Car,0
8302,365,17719,62,92,0.049,Car,0
8303,365,22151,4,125,0,Truck,0
8304,365,12466,16,50,0.004,Truck,0
8305,365,27601,59,20,0.002,Car,0
8306,365,24601,4,58,0.02,Truck,0
8307,365,7530,2,1,0.084,SUV,0
8308,365,8161,228,40,0,Car,0
8309,365,16566,96,172,0.029,SUV,1
8310,365,12806,87,244,0.042,Truck,0
8311,365,9630,388,30,0.007,Truck,0
8312,365,12972,785,119,0,SUV,0
8313,365,11248,93,3,0.172,SUV,0
8314,365,5091,1,1,0.008,Truck,0
8315,365,13704,316,1,0,SUV,0
8316,365,11708,82,1,0.131,SUV,0
8317,365,7339,213,41,0.002,Truck,0
8318,365,14732,438,291,0.064,Car,0
8319,365,10572,139,63,0.011,SUV,0
8320,365,14206,342,111,0.033,SUV,0
8321,365,21320,3,48,0.05,SUV,0
8322,365,13347,124,140,0.006,Minivan,0
8323,365,21377,298,65,0,SUV,1
8324,365,9385,65,3,0.023,Truck,0
8325,365,16197,276,18,0.003,Truck,0
8326,365,7450,114,47,0.01,Truck,0
8327,365,18013,75,538,0.107,Truck,0
8328,365,14665,123,46,0.014,Car,0
8329,365,20012,136,24,0.022,SUV,0
8330,365,13400,31,212,0.002,Truck,0
8331,365,8522,44,53,0.019,Car,0
8332,365,9320,101,67,0,SUV,0
8333,365,8450,31,39,0.01,Truck,0
8334,365,10699,258,353,0.028,Truck,0
8335,365,5709,74,70,0,Car,0
8336,365,10788,322,181,0.022,Truck,0
8337,365,10655,10,314,0,Truck,0
8338,365,11473,40,79,0,SUV,1
8339,365,8083,66,159,0.001,Car,0
8340,365,15373,24,158,0,Truck,0
8341,365,21234,41,35,0.001,Car,0
8342,365,11914,1,178,0.075,SUV,1
8343,365,13681,20,54,0.001,Truck,0
8344,365,13069,123,202,0.002,Car,1
8345,365,12799,81,75,0,SUV,1
8346,365,20681,144,104,0.065,SUV,1
8347,365,10255,50,126,0.004,Car,0
8348,365,12677,215,63,0.001,Car,1
8349,365,11021,105,157,0.042,Truck,0
8350,365,10139,202,61,0.023,Car,0
8351,365,14210,54,416,0.002,Truck,0
8352,365,8920,72,180,0.067,Car,0
8353,365,10851,295,38,0.007,Truck,0
8354,365,13543,128,43,0.011,Car,0
8355,365,13518,219,17,0.011,Car,0
8356,365,9861,32,33,0,SUV,0
8357,365,20122,371,231,0,Car,0
8358,365,12673,242,342,0.074,Car,0
8359,365,15810,100,738,0.16,Car,0
8360,365,10743,37,11,0.059,Truck,0
8361,365,11352,281,59,0,Car,0
8362,365,16003,111,741,0.015,Truck,0
8363,365,12869,86,9,0.033,SUV,0
8364,365,16783,44,7,0.006,Car,0
8365,365,15396,178,175,0.027,Car,0
8366,365,24850,131,24,0.083,SUV,0
8367,365,14448,198,152,0.004,Truck,0
8368,365,13162,0,3,0.015,Truck,0
8369,365,16607,231,80,0.08,Truck,1
8370,365,14099,131,154,0.038,Truck,1
8371,365,17026,31,204,0.036,Car,0
8372,365,16022,239,127,0.009,Car,0
8373,365,19324,189,6,0.002,Truck,1
8374,365,19240,43,330,0.012,Minivan,0
8375,365,10997,147,110,0,SUV,0
8376,365,19396,600,118,0,Truck,0
8377,365,14610,44,124,0.009,Car,0
8378,365,14129,154,139,0.005,Car,0
8379,365,21645,290,383,0.005,SUV,0
8380,365,14253,306,21,0.058,Truck,0
8381,365,10189,44,50,0.087,Truck,0
8382,365,16678,112,41,0,Truck,0
8383,365,15655,237,220,0.089,Car,0
8384,365,11144,68,71,0.01,Truck,0
8385,365,9531,88,308,0.003,Car,0
8386,365,10751,0,48,0.007,Minivan,0
8387,365,10622,21,13,0,Car,0
8388,365,13937,6,259,0.005,SUV,0
8389,365,12142,400,93,0.057,Truck,0
8390,365,26070,55,8,0.01,Truck,1
8391,365,18730,273,59,0.001,Car,1
8392,365,19479,29,85,0,Truck,0
8393,365,11498,6,23,0.007,Car,1
8394,365,10116,9,159,0.002,SUV,0
8395,365,9027,127,67,0.015,Truck,1
8396,365,12854,26,62,0.018,Car,0
8397,365,11315,11,8,0.014,Truck,0
8398,365,12592,86,82,0.007,Truck,1
8399,365,12375,19,34,0.008,Car,0
8400,365,7914,129,31,0.034,Truck,0
8401,365,10060,46,43,0.048,SUV,0
8402,365,14589,22,245,0,Minivan,0
8403,365,15587,144,147,0.028,Car,0
8404,365,10320,16,161,0.01,Car,0
8405,365,11427,46,17,0.109,SUV,0
8406,365,14453,24,102,0.001,Truck,0
8407,365,8904,35,151,0.038,SUV,0
8408,365,16805,62,30,0.031,Truck,0
8409,365,10281,58,16,0.001,Truck,0
8410,365,6376,89,49,0.022,SUV,1
8411,365,14555,160,38,0.01,Car,0
8412,365,17994,345,43,0.004,Minivan,0
8413,365,24479,21,193,0.384,Minivan,0
8414,365,22562,81,167,0,SUV,0
8415,365,10082,90,19,0.056,Truck,0
8416,365,16231,211,54,0.004,Truck,0
8417,365,6746,59,16,0.004,SUV,0
8418,365,16292,196,85,0.029,SUV,1
8419,365,8234,122,0,0.023,SUV,0
8420,365,12948,284,1,0.005,Truck,0
8421,365,7807,264,582,0.062,Truck,0
8422,365,17951,53,74,0,Truck,0
8423,365,10603,286,63,0.005,Car,0
8424,365,11920,34,290,0,Car,0
8425,365,16482,26,14,0,SUV,0
8426,365,10530,49,1,0,SUV,0
8427,365,17303,38,159,0.003,SUV,0
8428,365,18195,209,20,0.015,Truck,0
8429,365,16520,383,439,0.002,SUV,0
8430,365,9090,68,9,0,Truck,0
8431,365,11871,20,122,0.006,Truck,0
8432,365,9907,177,118,0.11,Car,0
8433,365,19249,62,92,0,Minivan,0
8434,365,16260,26,20,0.021,Car,0
8435,365,17291,107,18,0.004,Car,1
8436,365,19705,42,34,0.003,Truck,0
8437,365,11551,536,15,0.003,Car,0
8438,365,14602,32,274,0.008,Car,0
8439,365,14783,123,3,0.114,Truck,0
8440,365,8835,25,25,0.001,SUV,0
8441,365,9672,114,33,0.023,Truck,0
8442,365,23430,262,415,0,SUV,0
8443,365,10349,107,403,0.011,Car,1
8444,365,11099,5,29,0.001,SUV,0
8445,365,15591,119,56,0,Car,0
8446,365,20790,200,25,0,Car,0
8447,365,16604,158,17,0.001,SUV,0
8448,365,9530,4,11,0.029,Truck,0
8449,365,13108,4,49,0.001,Car,0
8450,365,8378,9,93,0,Minivan,0
8451,365,11961,130,97,0,Truck,0
8452,365,11545,2,137,0.003,SUV,0
8453,365,12593,95,7,0.019,Car,0
8454,365,11092,53,48,0.001,Truck,0
8455,365,18990,611,5,0.066,Car,1
8456,365,14479,360,128,0.152,Truck,0
8457,365,6526,159,17,0.183,Car,0
8458,365,8005,23,24,0.003,Car,0
8459,365,9267,89,4,0,SUV,1
8460,365,12382,108,25,0,Truck,0
8461,365,11792,296,27,0.015,Car,0
8462,365,9763,219,79,0.002,Truck,0
8463,365,23902,66,95,0.042,Truck,0
8464,365,12979,151,154,0.012,Car,0
8465,365,9591,190,245,0.06,Truck,0
8466,365,17510,422,260,0,SUV,0
8467,365,13669,135,121,0.002,Truck,0
8468,365,9974,58,0,0.059,Car,0
8469,365,9762,238,265,0.025,Car,0
8470,365,14604,133,132,0,Minivan,0
8471,365,11107,200,30,0,SUV,0
8472,365,12178,253,73,0.019,Car,1
8473,365,17416,216,3,0.087,Truck,0
8474,365,6522,57,215,0,Car,0
8475,365,14118,423,282,0.009,Truck,0
8476,365,13343,42,77,0.003,Car,0
8477,365,11453,87,115,0.006,Car,0
8478,365,20058,1012,34,0,Truck,0
8479,365,25625,350,44,0.072,Truck,0
8480,365,6351,9,101,0,Truck,0
8481,365,10126,127,8,0.033,SUV,0
8482,365,9940,1,5,0.022,Truck,0
8483,365,13901,85,2,0.174,Car,0
8484,365,16308,189,175,0,SUV,0
8485,365,5741,18,63,0,Truck,0
8486,365,15845,12,106,0.006,Car,0
8487,365,12876,18,39,0.005,Car,0
8488,365,13602,213,174,0.022,Car,0
8489,365,11935,264,39,0.02,Truck,0
8490,365,10536,84,22,0.001,Truck,0
8491,365,8775,27,53,0.019,Truck,0
8492,365,18201,298,69,0.015,Car,0
8493,365,4973,2,48,0,Minivan,0
8494,365,10382,1,160,0.052,Car,0
8495,365,5960,127,18,0.001,Car,0
8496,365,11784,52,86,0.026,Truck,0
8497,365,16894,55,75,0.001,SUV,0
8498,365,12735,237,56,0,SUV,1
8499,365,15299,11,14,0.01,Truck,0
8500,365,11767,341,5,0.02,Car,0
8501,365,17204,33,56,0.01,Minivan,0
8502,365,13345,393,25,0,Minivan,0
8503,365,9538,19,3,0.002,Truck,0
8504,365,9026,39,189,0,Car,0
8505,365,11068,142,38,0,Truck,0
8506,365,5802,48,22,0.025,SUV,0
8507,365,13139,76,10,0,SUV,0
8508,365,15109,301,43,0.029,Car,0
8509,365,6453,41,0,0.006,Car,0
8510,365,8056,179,59,0,Truck,0
8511,365,6698,68,39,0.028,SUV,0
8512,365,18038,269,158,0,Truck,0
8513,365,14262,671,62,0,SUV,0
8514,365,10419,166,48,0,Truck,0
8515,365,13425,1,47,0,SUV,1
8516,365,8925,223,52,0.003,Minivan,0
8517,365,19242,285,138,0.006,Truck,0
8518,365,11906,166,41,0.044,Car,0
8519,365,10385,53,39,0.058,Truck,0
8520,365,13808,12,69,0.078,Truck,0
8521,365,11908,119,37,0.014,SUV,0
8522,365,14946,326,117,0,Truck,0
8523,365,9145,31,331,0.001,Car,0
8524,365,12284,388,132,0.003,Car,1
8525,365,15793,234,42,0,SUV,0
8526,365,25970,88,184,0.006,Car,0
8527,365,22540,28,331,0,Truck,0
8528,365,25264,666,20,0.009,SUV,0
8529,365,11381,89,52,0,Car,0
8530,365,15587,89,49,0.006,Truck,1
8531,365,17728,158,94,0.002,SUV,0
8532,365,13083,115,2,0.145,Truck,1
8533,365,18982,47,64,0.031,SUV,1
8534,365,11844,655,1,0.084,Truck,0
8535,365,13572,6,37,0.007,Car,0
8536,365,13863,16,182,0.006,Truck,0
8537,365,17580,36,135,0.001,Car,0
8538,365,14781,72,31,0.003,Car,0
8539,365,12899,107,18,0.007,Car,0
8540,365,12598,58,131,0.002,Car,0
8541,365,18460,34,192,0,SUV,1
8542,365,24005,133,12,0.329,SUV,0
8543,365,17029,282,55,0,Truck,1
8544,365,15758,45,11,0.009,Car,0
8545,365,15218,62,0,0,SUV,0
8546,365,17519,13,190,0.294,Car,0
8547,365,9137,452,158,0,Truck,0
8548,365,14610,286,221,0,Truck,0
8549,365,14529,163,4,0,SUV,0
8550,365,12577,97,6,0,Truck,0
8551,365,22711,328,58,0,SUV,0
8552,365,11896,51,23,0.026,Truck,0
8553,365,11419,366,23,0.018,SUV,0
8554,365,8518,129,43,0.001,Truck,1
8555,365,13049,95,154,0.003,Truck,0
